ProbeID	geneName	"absolute expression, parental strain t=0 (arbitrary units)"	wt t=0	wt t=10	wt t=20	wt t=30	wt t=45	wt t=60	wt t=90	wt t=120	gat1-deletion t=0	gat1-deletion t=10	gat1-deletion t=20	gat1-deletion t=30	gat1-deletion t=45	gat1-deletion t=60	gat1-deletion t=90	gat1-deletion t=120	gcn4-deletion t=0	gcn4-deletion t=10	gcn4-deletion t=20	gcn4-deletion t=30	gcn4-deletion t=45	gcn4-deletion t=60	gcn4-deletion t=90	gcn4-deletion t=120	leu3-deletion t=0	leu3-deletion t=10	leu3-deletion t=20	leu3-deletion t=30	leu3-deletion t=45	leu3-deletion t=60	leu3-deletion t=90	leu3-deletion t=120
8908_s_at		0.308	0	-0.045442971	-0.011495639	-0.034215715	0.035046947	0.279283757	0.275786313	-0.046840254	0.027674958	0.017417053	0.182786076	0.049904906	0.061902439	0.061902439	0.142417045	0.139235797	-0.018634174	0.054392297	0.371459681	0.131313235	0.19759996	0.265344567	0.177881725	0.330973234	-0.164786278	-0.10701825	-0.027154052	-0.159629186	-0.101650076	0.195946441	0.205896101	0
8909_at	SIW14	8.96	0	-0.134878054	-0.456280482	-0.387362541	-0.111031312	-0.138814469	-0.416839742	-0.339137385	-0.166072676	-0.185232254	-0.163498732	-0.2880632	-0.371837617	-0.535057595	-0.784085143	-0.762986565	-0.057970069	-0.149259365	-0.284514133	-0.271425676	-0.282143229	-0.129612738	-0.10701825	-0.614474283	-0.374065718	-0.832687516	-1.037030731	-0.325386415	-0.786596362	-0.386259141	-0.431890348	-0.663572335
8910_at	HHT2	209.7	0	-0.313826296	-0.196607044	-0.372952098	-0.153156788	-0.202887833	-0.015782997	0.036525876	-0.166072676	0.226003675	-0.113700499	-0.564622052	-0.3950628	0.072482754	-0.126972856	-0.024319679	-0.066261442	-0.140124224	-0.257010618	-0.284514133	-0.389566812	-0.320773477	-0.073134705	-0.492622329	-0.038436182	-0.254594043	-0.464668267	-0.546956178	-0.299830762	-0.154453593	-0.027154052	-0.142740172
8911_s_at	HHF1 ; HHF2	46.06	0	-0.264236151	-0.333423734	-0.46571332	-0.309176187	-0.151858817	-0.004321606	0.161653263	0.112474729	0.02620507	-0.987684678	-0.809825996	-0.513995979	-0.049630768	-0.248534836	0.120294234	-0.086783766	-0.459431619	-0.341416524	-0.387362541	-0.980390956	-1.084064265	-0.086783766	-0.191562651	0.066427362	-0.548929769	-0.969380765	-0.530070742	-0.557777671	-0.03562391	0.115597447	-0.150559677
8912_at	KTR5	2.59	0	-0.284514133	-0.516015147	-0.608809243	-0.187767747	-0.176322773	-0.092207438	-0.222804561	-0.09085343	-0.483364361	-1	-0.579180148	-0.23878686	-0.015782997	-0.524063676	-0.46048047	0.125006361	0.033569533	-0.273814245	-0.549915554	-0.466757616	-0.377401431	-0.304511042	-0.688851744	-0.168642036	-0.783247097	-0.725959235	-0.583037624	-0.528071165	-0.215367972	-0.34596403	-0.508935662
8913_at		0.181	0	0.210896782	0.069451881	0.356605547	0.279283757	0.158429363	0.304006187	0.168122759	0.13289427	0.148800661	0.092340172	0.067938829	0.140825544	-0.020057652	0.174621396	0.140825544	0.057391664	0.13606155	0.343732465	0.131313235	0.144010303	0.200912694	0.277533976	0.140825544	0.064917477	0.051399153	0.131313235	0.089267338	0.249822294	0.343732465	0.300448367	0.17299399
8914_at	MSK1	1.202	0	-0.564622052	-0.325386415	-0.764685853	-0.493647334	-0.402722177	-0.048236186	-0.001441974	-0.351628329	-0.24610401	-0.570462931	-0.415758667	0.008682243	-0.454175893	-0.117695043	-0.211635253	0.323732592	-0.325386415	-0.166072676	-0.220329955	0.095419565	-0.069014678	-0.407080775	-0.24610401	0.267079618	-0.200378798	-0.305678743	0.16326792	0.087733372	-0.442545456	-0.09085343	-0.183962835
8915_at	RNH201	1.685	0	-0.508935662	-0.401630467	-1.064193062	0.013043037	0.072482754	0.314732593	0.148800661	-0.437227739	-0.642470537	-0.674460652	-0.938850337	-0.092207438	0.069451881	0.438307279	0.005782353	-0.210388864	-0.044044333	-0.151858817	-0.39176772	-0.430820497	-0.214124805	0.098505545	0.274040765	-0.115033243	-0.392866916	-0.371837617	-0.22650853	0.30222618	-0.060739158	0.457989644	0.010134377
8916_at	LAT1	35.81	0	-0.867896464	-0.820485343	-0.421155961	-0.187767747	-0.031395196	-0.255802837	-0.190298792	-0.025737561	-0.290424404	-0.309176187	-0.088141597	0.01887801	0.029146346	-0.449957484	-0.439357178	-0.044044333	-0.444667067	-0.457331625	-0.22527493	-0.059355278	0.075520008	0.189351252	-1.22342255	-0.189033824	-0.297484916	-0.277389699	-0.209141398	-0.46571332	-0.257010618	-0.111031312	-0.528071165
8917_at	TOM7	7.035	0	-0.55875743	-0.737254104	-0.432959407	-0.133563526	0.035046947	-0.291603558	0.098505545	-0.077242999	-0.372952098	-0.790772038	-0.584000383	-0.24610401	-0.393965276	-0.550900665	-0.599317794	-0.456280482	-0.569491092	-0.615416297	-0.65718266	-0.343692069	-0.263034406	-0.299830762	-1.564134243	0.12973393	-0.478195258	-0.516015147	-0.191562651	-0.353887836	-0.273814245	-0.094911647	-0.631337144
8918_at	RPL16B	91.73	0	-0.609754962	-0.767231037	-0.665392771	-0.189033824	-0.12035194	-0.331131922	-0.182692298	-0.230203013	-0.22527493	-1.113033665	-0.474046599	-0.240008965	-0.041242982	-0.487486349	-0.652601218	-0.138814469	-0.155749233	-0.224040274	-0.109694865	-0.422233001	-0.380729449	-0.265436896	-1.442014566	-0.254594043	-0.770617647	-0.6617496	-0.431890348	-0.413594082	-0.532067552	-0.236339539	-0.693319679
8919_at	FKH2	0.574	0	-0.158337027	-0.489542936	-0.432959407	-0.089498151	-0.27857955	-0.418999465	-0.217851097	-0.171206827	0.020340448	0.075520008	-0.183962835	-0.191562651	-0.063502942	-0.217851097	-0.299830762	-0.32998465	0.045431429	-0.151858817	-0.146655222	-0.23388806	-0.3068455	-0.200378798	-0.5290713	-0.202887833	-0.189033824	-0.029982866	-0.32308179	-0.169925001	-0.112366523	-0.024319679	-0.263034406
8920_i_at	RPL9B	45.88	0	-0.582074221	-0.669933836	-0.40599236	0.038006323	0.008682243	-0.190298792	-0.002882509	0.202571918	-0.027154052	-0.403813062	-0.293958979	-0.255802837	-0.196607044	-0.504874589	-0.639695233	0.168122759	0.09696173	-0.222804561	0.043943348	-0.642470537	-0.605968359	-0.071762669	-0.654435541	-0.365132593	-0.824564212	-0.86155842	-0.227741076	-0.41467678	-0.318461465	-0.158337027	-0.461528559
8921_s_at	RPL9A ; RPL9B	67.26	0	-0.39176772	-0.471967788	-0.46571332	-0.197865391	-0.247319935	-0.291603558	-0.168642036	-0.227741076	-0.253384236	-0.80240004	-0.444667067	-0.385154897	-0.320773477	-0.616357697	-0.410341105	-0.35614381	-0.318461465	-0.396159489	-0.212880566	-0.59645814	-0.851998837	-0.463622457	-0.597411988	-0.326537348	-0.876566059	-1.073134705	-0.654435541	-0.732052073	-0.429749851	-0.436161839	-0.718087584
8922_at	SUN4	11.62	0	-0.733788169	-0.534061602	-0.753604536	-0.189033824	-0.23388806	-0.132247798	-0.331131922	-0.187767747	-0.253384236	0.174621396	-0.180147861	0.02180437	0.267079618	-0.431890348	-0.279768422	-0.426533138	-0.158337027	-0.814755483	-1.01649632	-1.007195501	-0.866314561	-0.545968369	-1.220949004	-0.480265122	-0.741574847	-0.701327257	-0.874993639	-0.319617934	-0.343692069	-0.219091058	-0.386259141
8923_at	AQR1	0.94	0	-0.320773477	-1.083383588	-1.22897257	-0.935082523	-0.780730036	-0.766383141	-0.831877241	1.187707155	0.027674958	0.013043037	0.378944497	0.628162383	0.329159664	-0.638768944	-0.502839758	0.19759996	0.371459681	0.139235797	0.169744676	-0.236339539	-0.276198865	-0.431890348	-0.87892148	-0.081339627	-0.295135249	0.134477041	0.02180437	-0.182692298	-0.187767747	-0.934327778	-0.912266628
8924_at	YDJ1	49.71	0	-0.052415894	-0.070389328	0.13289427	0.560642822	0.272297327	0.360304767	0.477944251	0.075520008	-0.199122642	0.74178261	0.940644722	0.713118852	0.575615328	0.145605322	0.168122759	-0.491596594	0.06039728	-0.169925001	-0.129612738	0.153606979	0.145605322	0.377069649	-0.334568276	0.161653263	0.2968993	0.512513651	0.734563104	0.50021788	0.550042516	0.50021788	0.351074441
8925_at		2.697	0	-0.136191386	0.001443417	-0.025737561	0.390245038	0.272297327	0.220950447	0.267079618	-0.116364757	-0.189033824	0.471928835	0.184424571	0.100051014	0.126580497	0.242976753	0.121863233	-0.23388806	-0.463622457	-0.269033146	-0.167357928	0.10159814	0.171368418	0.263611599	-0.075874867	-0.042644337	-0.044044333	0.131313235	0.008682243	0.12973393	0.284545873	0.288064643	0.083141235
8926_at	GCD10	4.797	0	0.446148032	-0.263034406	-1.085424656	0.161653263	-0.018634174	-0.123003954	-0.039840265	0.384583703	0.268816758	0.422752464	0.57132159	0.57132159	0.399730246	-0.374065718	-0.051024003	0.190997225	1.02620507	0.545824107	0.434402824	0.202571918	0.049904906	0.080087911	0.377069649	-0.478195258	0.023269779	0.45600928	0.084670324	-0.14404637	-0.125651102	-0.149259365	-0.15704371
8927_at	NOP2	7.239	0	0.336427665	-0.123003954	-0.932061171	-0.042644337	-0.328836464	-0.453122447	-0.501821265	-0.413594082	-0.067638717	0.19759996	0.244685096	0.514573173	0.249822294	-0.285698126	-0.574343754	-0.784922702	0.673462652	0.001443417	-0.109694865	-0.031395196	-0.194087052	-0.551885103	-0.891419187	-0.643394453	-0.14404637	0.371459681	-0.14404637	-0.063502942	-0.494671612	-0.451013243	-0.559736524
8928_at	ARP5	1.248	0	-0.140124224	0.01887801	-0.169925001	-0.008630305	-0.077242999	-0.320773477	-0.123003954	-0.125651102	0.020340448	0.279283757	0.121863233	0.106249498	-0.021479727	0.005782353	-0.123003954	-0.42867841	-0.121678557	-0.081339627	-0.3021728	-0.132247798	-0.164786278	0.086201035	-0.561692721	-0.12035194	0.095419565	0.115597447	0.13606155	0.084670324	-0.173767068	0.109358756	-0.007195501
8929_at		2.422	0	-0.852797893	-0.358396262	0.055891201	-0.077242999	-0.15704371	-0.248534836	-0.380729449	-0.154453593	0.080087911	0.473931188	0.309359421	0.461958547	-0.36960607	0.104697379	-0.425459305	-0.219091058	-0.498761466	-0.041242982	-0.062121712	0.805912948	0.526992432	0.020340448	-0.044044333	0.100051014	0.637109357	1.008682243	0.57132159	0.579921884	-0.151858817	-0.059355278	0.144010303
8930_at		0.402	0	-0.038436182	0.035046947	0.66428809	0.345564459	0.192645078	0.284545873	0.351074441	-0.195347598	0.008682243	0.275786313	0.02620507	0.126580497	0.139235797	0.309359421	0.217591435	0.06039728	0.131313235	0.256700472	0.017417053	0.234465254	0.239566125	0.106249498	0.284545873	-0.084064265	0.055891201	0.086201035	0.055891201	0.413115187	0.148800661	0.174621396	0.043943348
8931_at		10.69	0	-0.205392513	-0.129612738	-0.344828497	-0.248534836	-0.183962835	-0.197865391	-0.175045486	0.040971781	-0.046840254	-0.166072676	-0.685267407	-0.525066592	-0.80240004	-0.493647334	-0.411426246	-0.5360529	-0.393965276	0.048412205	-0.212880566	-0.253384236	-0.301002256	-0.467801156	-0.01720929	-0.483364361	-0.215367972	-0.876566059	-0.39176772	-0.817213924	-0.477159211	-0.448900951	-0.567545448
8932_at	POR2 ; POR1	19.5	0	-0.647084213	-0.381837084	0.045431429	0.209227962	0.239566125	-0.018634174	-0.136191386	0.541617996	0.128156351	0.974262439	0.537424112	0.689659879	0.415037499	-0.22897257	-0.123003954	0.816037165	0.17299399	0.075520008	0.1376478	0.424687669	0.575615328	0.219269964	-0.089498151	0.307572802	0.55851652	0.579921884	0.171368418	0.232768963	-0.101650076	-0.145351386	0.017417053
8933_at	VAC7	1.509	0	-0.211635253	-0.211635253	0.182786076	0	-0.164786278	-0.160920188	0.020340448	0.148800661	0.158429363	0.483984853	0.215914857	0.286304185	0.035046947	0.145605322	0.321928095	-0.027154052	0.057391664	0.150400989	0.083141235	0.087733372	0.020340448	-0.146655222	-0.062121712	-0.128293401	0.171368418	0.426625474	0.058893689	0.10780329	-0.007195501	0.168122759	0.209227962
8934_at	MSG5	2.415	0	-0.240008965	-0.299830762	-0.053806444	-0.261831659	-0.217851097	-0.402722177	-0.37517848	-0.092207438	-0.045442971	-0.056583528	-0.147957881	-0.211635253	-0.018634174	-0.266636643	-0.220329955	0.166502663	0.217591435	0.219269964	0.166502663	-0.145351386	-0.001441974	-0.018634174	0.121863233	-0.113700499	0.058893689	0.195946441	-0.35614381	-0.108357178	0.013043037	-0.029982866	-0.216610069
8935_at	COX5A	12.19	0	-0.568518598	-0.581110175	-0.695102986	-0.486456956	-0.3021728	-0.362890643	-0.379620962	-0.387362541	-0.511973982	-1.175684271	-1.067638717	-0.642470537	-0.674460652	-0.855192408	-0.709290636	0.064917477	-0.593592806	-0.008630305	0.16326792	0.388355457	0.118726939	-0.355016264	-0.39176772	-0.36960607	-0.520045024	-0.831066511	-0.859174456	-0.790772038	-0.650764559	-0.635986504	-0.756169328
8936_at	RPS7B	50.57	0	-0.542010356	-0.735522177	-0.96051171	-0.112366523	-0.293958979	-0.470927257	-0.482332021	-0.423309237	-0.609754962	-0.680774425	-0.461528559	-0.34596403	-0.204140717	-0.371837617	-0.424384672	-0.344828497	0.051399153	-0.40053793	-0.417920008	-1.062812492	-0.838346737	-0.392866916	-1.312084262	-0.269033146	-0.440420721	-0.385154897	-0.834306703	-0.45206823	-0.475084883	-0.397255346	-0.705756782
8937_at		2.093	0	0.286304185	0.53951953	-0.254594043	0.15521265	-0.124328135	-0.241230036	-0.303342394	-0.484395963	0.76611194	0.535331733	-0.177598929	-0.097610797	-0.060739158	-0.38294387	-0.415758667	-0.545968369	0.274040765	-0.004321606	-0.38294387	-0.447843644	-0.589763487	-0.236339539	-0.541019153	-0.581110175	0.02180437	0.420819852	-0.479230561	-0.376290383	-0.443606651	-0.149259365	-0.401630467
8938_at	APP1	1.013	0	-0.285698126	-0.117695043	-0.10701825	-0.005759269	-0.136191386	-0.220329955	-0.221567789	-0.273814245	-0.10433666	0.469929258	0.284545873	0.164884385	-0.210388864	-0.004321606	-0.001441974	-0.116364757	-0.116364757	-0.142740172	-0.038436182	0.104697379	-0.086783766	0.013043037	-0.163498732	0.16326792	0.064917477	0.424687669	0.114035243	0.142417045	-0.088141597	0.16326792	0.1376478
8939_at	YPT53	0.141	0	0.140825544	0.002888279	0.288064643	0.10159814	0.043943348	-0.045442971	0.049904906	0.12973393	0.123433941	0.354759487	0.057391664	0.123433941	-0.044044333	0.177881725	0.045431429	0.231074664	0.092340172	0.114035243	0.058893689	0.126580497	0.035046947	0.042456799	0.114035243	0.084670324	0.075520008	0.314732593	0.086201035	0.174621396	0.058893689	0.092340172	0
8940_at		0.353	0	-0.314986485	-0.085424656	0.477944251	0.100051014	0.192645078	-0.092207438	-0.097610797	0.001443417	-0.189033824	0.253257284	0.01887801	0.069451881	-0.176322773	0.110915901	-0.138814469	0.595096878	-0.247319935	-0.13093087	0.057391664	0.388355457	0.418889825	0.049904906	-0.046840254	0.117161344	0.432454552	0.535331733	0.258425153	0.321928095	0.06039728	-0.045442971	0.194294815
8941_at	NST1	0.586	0	-0.397255346	-0.404903122	-0.119024103	-0.206643224	-0.348232419	-0.39176772	-0.477159211	-0.194087052	-0.199122642	0.390245038	-0.011495639	0.148800661	0	0.083141235	-0.371837617	-0.273814245	0.070966521	-0.14404637	-0.257010618	-0.010063683	-0.248534836	-0.102993993	-0.591679417	-0.084064265	0.200912694	0.375197235	0.095419565	0.160040413	-0.140124224	0.12973393	0.043943348
8942_at	RHO2	5.591	0	-0.236339539	-0.321928095	-0.182692298	-0.053806444	0.112474729	0.13289427	0.184424571	0.200912694	-0.318461465	-0.358396262	-0.379620962	-0.078609835	-0.221567789	-0.128293401	-0.102993993	-0.242450074	-0.422233001	-0.180147861	-0.285698126	-0.221567789	-0.199122642	-0.051024003	0.093879047	-0.158337027	-0.187767747	-0.659011171	-0.137503524	-0.390667686	0.029146346	-0.002882509	-0.247319935
8943_at		0.324	0	-0.015782997	-0.071762669	0.508403406	0.106249498	0.3382504	0.192645078	0.140825544	0.239566125	-0.3021728	0.140825544	-0.052415894	-0.034215715	0.109358756	0.058893689	-0.116364757	-0.176322773	-0.048236186	0.210896782	-0.211635253	0.089267338	0.029146346	-0.051024003	0.277533976	-0.215367972	-0.032806145	0.075520008	0.10159814	-0.185232254	0.274040765	0.015957574	-0.079975377
8944_at	TOP2	2.239	0	-0.145351386	-0.377401431	-0.361768359	-0.319617934	-0.216610069	-0.243669081	-0.285698126	-0.049630768	-0.15704371	-0.147957881	-0.559736524	0.080087911	-0.311503115	-0.285698126	-0.249748715	-0.069014678	0.087733372	0.042456799	-0.18142064	-0.269033146	-0.467801156	-0.23878686	-0.348232419	0.015957574	-0.138814469	-0.03562391	-0.232660757	0.00433459	-0.387362541	-0.202887833	-0.36960607
8945_at	TCB2	2.682	0	0.378944497	0.367731785	0.081613766	-0.028569152	-0.060739158	-0.132247798	0.024736678	-0.027154052	0.150400989	-0.247319935	0.070966521	0.351074441	0.184424571	-0.18142064	0.12973393	-0.376290383	0.60823228	0.36215794	0.007231569	-0.292781749	-0.187767747	-0.27857955	-0.478195258	-0.10433666	0.081613766	0.179514657	-0.062121712	-0.078609835	-0.060739158	0.161653263	0.010134377
8946_at		2.938	0	-0.445726703	-0.415758667	-0.384049807	-0.272620455	-0.141432791	-0.334568276	-0.473007568	0.123433941	-0.166072676	-0.24610401	-0.401630467	-0.108357178	-0.410341105	-0.663572335	-0.656267535	-0.153156788	-0.404903122	-0.257010618	-0.380729449	-0.531069493	-0.501821265	-0.611644543	-0.387362541	-0.140124224	-0.236339539	-0.217851097	-0.340277405	-0.672651629	-0.491596594	-0.703986604	-0.736388401
8947_at	MKT1	4.147	0	-0.280956314	-0.113700499	-0.180147861	-0.078609835	-0.169925001	-0.178873958	-0.138814469	-0.100304906	-0.022900402	0.284545873	0.168122759	0.40354186	-0.011495639	-0.187767747	-0.129612738	-0.261831659	-0.051024003	-0.031395196	-0.116364757	0.035046947	0.128156351	0.015957574	-0.35614381	-0.147957881	0.075520008	0.354759487	-0.085424656	0.158429363	-0.35952117	-0.134878054	-0.154453593
8948_at	END3	2.001	0	-0.034215715	0.314732593	0.1376478	0.142417045	0.224317298	0.18606493	0.312939312	0.282789701	0.205896101	0.675765438	0.30222618	0.498178735	0.049904906	0.164884385	0.144010303	0.369594529	-0.187767747	-0.112366523	0.002888279	0.061902439	0.320125852	0.15682011	-0.222804561	0.371459681	0.518701058	0.336427665	0.560642822	0.18606493	0.365871442	0.3382504	0.321928095
8949_at	SAL1	1.782	0	0.011587974	0.13606155	0.256700472	0.103146927	0.142417045	0.123433941	0.030619235	0.244685096	0.244685096	0.349235441	0.226003675	0.575615328	0.15682011	-0.079975377	-0.073134705	0.181149439	0.226003675	0.242976753	0.281035664	0.395928676	0.080087911	-0.028569152	-0.128293401	0.109358756	0.270555993	0.241270432	0.200912694	0.030619235	0.181149439	-0.045442971	-0.200378798
8950_at	PMS1	0.619	0	-0.484395963	-0.327687364	0.112474729	-0.124328135	0.177881725	0.222632891	0.10159814	-0.100304906	-0.521050737	-0.397255346	-0.459431619	-0.125651102	0.06340917	-0.086783766	-0.062121712	0.083141235	-0.253384236	-0.136191386	-0.320773477	-0.348232419	-0.038436182	0.164884385	-0.014355293	-0.160920188	-0.534061602	-0.409255147	-0.202887833	0.02180437	0.219269964	0.010134377	-0.012926174
8951_at	SWS2	4.909	0	-0.166072676	-0.22650853	-0.167357928	-0.257010618	-0.066261442	-0.12035194	0.015957574	-0.01720929	-0.163498732	-0.3021728	-0.089498151	0.005782353	-0.325386415	-0.194087052	-0.23388806	0.013043037	-0.377401431	-0.10701825	-0.147957881	-0.046840254	-0.094911647	-0.3021728	0.024736678	0.048412205	-0.018634174	-0.371837617	-0.084064265	-0.141432791	-0.12035194	0.007231569	-0.172487516
8952_at		4.788	0	-0.194087052	0.118726939	0.095419565	-0.309176187	-0.195347598	-0.40053793	-0.456280482	-0.112366523	0.268816758	0.131313235	-0.192825404	0.066427362	-0.166072676	0.042456799	-0.314986485	-0.531069493	-0.191562651	-0.160920188	-0.275007047	-0.24610401	-0.209141398	-0.386259141	-0.429749851	-0.007195501	0.147202107	0.397828209	-0.191562651	0.06039728	-0.159629186	0.182786076	-0.048236186
8953_at	TPM1	21.78	0	-0.276198865	0.066427362	-0.126972856	0.054392297	0.204233052	0.179514657	0.332789088	0.066427362	0.169744676	0.442222329	0.413115187	0.556393349	0.061902439	0.241270432	0.249822294	0.030619235	-0.22527493	0	0.081613766	0.244685096	0.123433941	0.395928676	0.426625474	0.055891201	0.20756107	-0.038436182	0.336427665	0.226003675	0.212567535	0.440263476	0.40354186
8954_at	NIS1	3.072	0	-0.59645814	0.142417045	0.377069649	-0.002882509	-0.167357928	-0.115033243	-0.360645202	-0.060739158	0.194294815	1.017417053	0.592919225	0.64385619	0.187707155	0.248107862	-0.311503115	0.19759996	0.125006361	0.16326792	0.057391664	0.15682011	0.533242384	0.265344567	0.06340917	-0.007195501	0.448114897	0.592919225	0.395928676	0.739372092	0.239566125	0.415037499	0.691988685
8955_at	APJ1	0.67	0	-0.138814469	0.457989644	0.612637459	0.15682011	0.126580497	0.325539348	0.334607229	-0.101650076	-0.145351386	0.76611194	0.234465254	0.087733372	-0.171206827	0.042456799	-0.024319679	-0.137503524	-0.202887833	0.080087911	0.005782353	0.378944497	0.042456799	0.131313235	-0.192825404	-0.029982866	0.13606155	0.142417045	0.486004021	0.258425153	0.080087911	0.258425153	0.042456799
8956_at	MKS1	0.92	0	-0.24610401	-0.137503524	0.01449957	-0.254594043	-0.247319935	-0.014355293	0.011587974	0.072482754	0.177881725	0.272297327	0.182786076	0.320125852	-0.129612738	0.13289427	0.148800661	-0.034215715	0.199255376	0.115597447	0.080087911	0.330973234	0.002888279	0.118726939	0.147202107	-0.081339627	0.055891201	0.100051014	0.219269964	0.20756107	-0.073134705	0.364013496	0.095419565
8957_at	IMP4	6.03	0	0.432454552	0.117161344	-0.975263322	-0.124328135	-0.041242982	0.184424571	0.282789701	-0.064882852	0.537424112	0.258425153	0.314732593	0.569179503	-0.15704371	-0.094911647	-0.171206827	-0.518031493	0.778432211	0.384583703	0.309359421	-0.070389328	-0.435095152	-0.360645202	-0.119024103	-0.447843644	-0.102993993	-0.160920188	-0.13093087	-0.162210036	-0.210388864	-0.13093087	-0.455228571
8958_at	MLF3	0.59	0	-0.140124224	-0.01720929	0.002888279	-0.474046599	-0.35952117	-0.219091058	-0.279768422	-0.175045486	0.413115187	0.161653263	0.011587974	0.239566125	-0.138814469	0.2968993	-0.222804561	0.051399153	-0.002882509	0.189351252	0.189351252	0.564904848	0.103146927	-0.183962835	0.148800661	-0.015782997	0.192645078	0.461958547	0.161653263	0.229382353	-0.40053793	0.200912694	-0.102993993
8959_at	MLS1	0.374	0	-0.159629186	-0.011495639	0.710755715	0.010134377	-0.055195654	-0.053806444	-0.088141597	0.038006323	-0.079975377	-0.115033243	-0.24610401	-0.172487516	-0.290424404	-0.241230036	-0.334568276	0.115597447	-0.178873958	-0.062121712	-0.243669081	-0.136191386	-0.180147861	-0.159629186	0.347398782	-0.237563718	-0.048236186	-0.055195654	0.168122759	-0.500802053	-0.333423734	-0.195347598	-0.280956314
8960_at	DMA2	0.419	0	-0.159629186	0.09696173	0.220950447	-0.034215715	0.057391664	-0.021479727	0.045431429	-0.115033243	0.588573754	0.648371671	-0.357270476	-0.053806444	0.070966521	0.181149439	-0.177598929	-0.293958979	-0.105678078	-0.031395196	-0.141432791	0.054392297	0.054392297	-0.045442971	0	-0.201633861	0.179514657	0.496142467	-0.089498151	-0.001441974	-0.038436182	0.204233052	0.02180437
8961_at		0.329	0	-0.23511432	-0.084064265	0.184424571	-0.062121712	-0.150559677	-0.227741076	-0.240008965	0.187707155	0.095419565	0.689659879	0.02620507	0.496142467	0.103146927	0.174621396	-0.049630768	0.77102743	-0.220329955	-0.066261442	-0.137503524	0.268816758	0.349235441	0.093879047	-0.176322773	0.569179503	0.703689439	0.543719518	0.522840789	0.492078535	-0.051024003	0.06340917	0.020340448
8962_at		1.047	0	0.284545873	0.17625064	0.590744853	0.256700472	0.153606979	0.20756107	0.267079618	0.104697379	0.067938829	0.40354186	-0.01720929	0.351074441	0.152003093	0.248107862	-0.176322773	-0.222804561	0.343732465	0.351074441	0.268816758	-0.046840254	-0.062121712	-0.092207438	0.3382504	-0.15704371	0.126580497	0.064917477	0.465938398	-0.075874867	0.164884385	0.177881725	-0.207892852
8963_at	RPC19	13.41	0	0.327348371	0.00433459	-0.425459305	0.078563669	0.029146346	0.192645078	0.161653263	0.263611599	0.459972731	0.486004021	0.512513651	0.625934282	0.194294815	0.212567535	0.120294234	-0.417920008	0.54793177	0.384583703	0.289827252	0.069451881	-0.039840265	0.029146346	0.06039728	-0.296310561	0.18606493	0.378944497	0.161653263	0.081613766	0.13606155	0.194294815	-0.032806145
8964_at	DBP2	11.73	0	0.182786076	-0.6617496	-0.970117398	-0.640620928	-0.883620816	-0.828631582	-0.87892148	-0.297484916	0.341902795	0.008682243	0.209227962	0.514573173	0.241270432	-0.243669081	-0.166072676	-1.815165514	-0.194087052	-0.853596506	-0.822118275	-1.844385653	-1.444667067	-1.466757616	-1.024319679	-0.453122447	-0.63784206	-0.644317778	-0.989865623	-0.622930351	-0.303342394	-0.408168371	-0.720716243
8965_at	DBP2	24.8	0	0.158429363	-0.403813062	-0.98622888	-0.563646269	-0.902266569	-0.583037624	-0.732052073	-0.259423152	0.345564459	0.164884385	0.164884385	0.438307279	0.048412205	-0.295135249	-0.308011315	-1.543495883	-0.250961574	-0.66448284	-0.608809243	-1.496717988	-1.339137385	-1.229587923	-0.99494171	-0.348232419	-0.626672753	-0.46571332	-0.969380765	-0.44148348	-0.411426246	-0.367371066	-0.629473197
8966_at	CYB5	5.358	0	-0.468843943	-0.217851097	-0.561692721	0.067938829	0.452056689	0.886299501	1.03209363	0.048412205	0.015957574	0.199255376	-0.089498151	0.3382504	0.184424571	0.77102743	0.614845103	0.139235797	0.321928095	0.227692025	0.305788392	0.166502663	0.311148256	0.710755715	0.821126042	-0.342554745	-0.232660757	-0.129612738	0.219269964	0.360304767	0.639354798	0.915935735	0.846843212
8967_at	NOP15	8.493	0	0.356605547	0.17299399	-0.612588407	-0.171206827	-0.175045486	-0.215367972	-0.273814245	0.020340448	0.219269964	0.352915787	0.367731785	0.486004021	-0.23878686	-0.293958979	-0.194087052	-0.680774425	0.60164963	0.418889825	0.249822294	0.005782353	-0.45206823	-0.189033824	-0.138814469	-0.275007047	-0.078609835	-0.222804561	-0.082702589	-0.266636643	-0.285698126	-0.088141597	-0.308011315
8968_at		0.293	0	0.224317298	0.390245038	0.846843212	0.648371671	0.246395464	0.148800661	0.13289427	0.045431429	0.078563669	0.087733372	0.098505545	0.051399153	-0.10433666	0.171368418	0.042456799	0.010134377	0.058893689	0.15521265	0.080087911	0.209227962	0.242976753	-0.111031312	0.200912694	0.023269779	0.008682243	0.168122759	0.432454552	0.049904906	0.092340172	0.19759996	0.120294234
8969_at		1.702	0	0.01449957	0.556393349	0.327348371	0.232768963	0.042456799	0.316528107	0.347398782	-0.004321606	0.715485867	0.795859283	0.436353731	0.492078535	0.229382353	0.152003093	0.217591435	-0.3068455	0.19759996	0.246395464	0.20756107	0.407363571	0.502259911	0.182786076	0.002888279	-0.001441974	0.475936324	0.477944251	0.394031641	0.401634795	0.115597447	0.619270551	0.293358943
