ProbeID	geneName	"absolute expression, parental strain t=0 (arbitrary units)"	wt t=0	wt t=10	wt t=20	wt t=30	wt t=45	wt t=60	wt t=90	wt t=120	gat1-deletion t=0	gat1-deletion t=10	gat1-deletion t=20	gat1-deletion t=30	gat1-deletion t=45	gat1-deletion t=60	gat1-deletion t=90	gat1-deletion t=120	gcn4-deletion t=0	gcn4-deletion t=10	gcn4-deletion t=20	gcn4-deletion t=30	gcn4-deletion t=45	gcn4-deletion t=60	gcn4-deletion t=90	gcn4-deletion t=120	leu3-deletion t=0	leu3-deletion t=10	leu3-deletion t=20	leu3-deletion t=30	leu3-deletion t=45	leu3-deletion t=60	leu3-deletion t=90	leu3-deletion t=120
8053_at		0.431	0	-0.118262882	-0.469485284	0.160991876	-0.211855682	-1.884522783	-1.884522783	0.084316285	-0.511713519	-0.872244453	-3.569020957	-0.040641985	-0.469485284	-1.033788314	-1.075407403	-0.295455884	-2.736965595	-0.388565288	-0.071892919	-1.040641985	-0.743660247	-1.836024265	-0.890701358	1.348400306	-1.605140383	-1.63594643	-0.311944007	-0.185031894	-1.710493383	-0.406159348	-0.299560282	-2.068386975
8054_at		0.873	0	-0.07974595	-0.540268289	-1.823122238	-0.743583473	-0.642206453	-0.535475278	-0.322340824	-0.293731203	-0.957708278	-0.73257048	-0.136678419	0.091147888	-0.242058916	-1.179032432	-0.849648533	-0.006617879	-0.322340824	0.333109284	-0.840752132	-1.036779849	-0.89190622	-1.30388392	-0.980326581	-0.021620042	-1.14943765	-1.013266255	-0.870622662	-1.332697617	-0.735315857	-0.876671706	-1.486087251
8055_i_at		0.023	0	0.047305715	-1.125530882	-0.906890596	1.05600541	-0.455679484	-1.125530882	1.371558863	-1.125530882	-1.125530882	-1.125530882	2.672425342	0.678071905	2.992466327	2.594946589	-0.952694285	2.169925002	2.222392421	0.620586411	2.48112669	-1.125530882	0.093109404	-1.024247546	-0.736965594	0.5360529	-0.199531463	-0.840801405	0.510961919	-0.830074998	1.20685157	2.614709844	0.345774837
8056_at		2.165	0	0.126196793	-0.656651239	-0.565117689	-0.279109169	-0.040527807	-0.20583618	0.651349898	-0.170924444	-0.215857613	-0.499616946	0.603054341	0.178337241	0.068294463	-0.496794587	0.100334729	-0.524311473	-0.252681043	-0.153780359	-0.487426405	-0.726568146	-0.490230478	-0.208142647	0.711972767	-0.633734301	-1.006676065	-0.712311066	-0.800046758	-1.615251123	-0.704692138	-0.196647009	-0.868929233
8057_i_at		0.0734	0	0.736965594	-1.626269475	-0.305539135	-0.635276966	0.396006238	-0.674972667	2.011587974	-0.712610324	-1.071553261	1.166473576	-0.127647824	0.550953608	0.827163403	0.848858474	0.401888795	0.992222649	-1.462343214	-0.550474125	-0.909802191	-2.399607459	3.018783475	0.782769283	0.689659879	1.345011708	-0.270032132	-0.842191285	1.412125903	-1.117094045	1.590124205	1.390099597	-1.235378063
8058_r_at		0.01	0	0.818553129	1.413397141	3.172836597	3.295455884	3.750021747	2.840692106	4.725443724	1.710493383	0.358191639	1.224264836	2.316672369	2.447458977	3.807354922	3.19018384	2.510961919	1.576192291	0.513261035	2.388565288	1.93631671	0	0.076621282	3.140481224	2.476028129	0	1.125530882	3.149377624	3.84434913	0	2.14345279	2.232660757	1.615245068
8059_at		0.453	0	-0.222922143	-0.245347906	-1.241585987	0.110089451	-0.363024114	-0.379465261	-0.028886962	0.080342108	-0.559761947	0.204118649	0.689151351	-0.271959636	0.127647823	-0.051761428	0.018941563	-1.375337376	-1.11230297	-0.671730379	-2.38692535	-1.981058437	-1.597729797	-0.500119001	-0.39192026	-0.486698485	-3.12610877	-1.656623486	-0.626876143	-2.168337005	-1.211838644	-0.200839645	-1.872352177
8060_at		0.994	0	0.300013318	-0.744233595	-1.036711779	-0.353073198	-0.246025715	-0.108365878	0.693395895	0.001449216	-0.001450674	-0.727331535	0.758266746	0.473989185	0.067970727	-0.353073198	0.77361471	-0.135185476	-0.207008657	0.174589497	-0.17391787	-0.786125207	-0.419393905	-1.16089119	0.338363491	-0.303916687	-0.54916178	-0.342003872	-1.001450674	-2.094366571	-0.120924782	-0.446800062	-0.641140102
8061_at		0.735	0	-0.023716069	-0.404620883	-1.610672619	-0.185940054	-0.481902804	-0.575194724	0.497417983	0.588877551	0.051977291	0.109433241	0.660073426	-0.001961516	0.667497259	-0.473713406	0.046293653	-1.328805101	-1.101497189	-1.192645078	-0.404620883	-1.452099593	-2.256775415	-1.557777671	-0.289942279	0.087462842	0.247927514	0.216218654	-0.872510264	-1.647045009	-0.129099261	-0.297149763	-1.161618182
8062_at		10.39	0	0.123666897	-0.62644174	-0.55739008	-0.319985632	-0.482735827	-0.096751628	0.259767951	-0.29200792	-0.272255072	-0.547413037	0.405250811	0.0531565	0.016565429	-0.827347043	0.083610996	-0.308419842	-0.171870084	-0.250124607	-0.265396633	-1.296263911	-0.852446669	-0.704837255	0.256284861	-1.319292528	-1.078311081	-1.218279346	-1.774615688	-2.547818916	-1.378706014	-1.463846564	-1.670179605
8063_at		0.225	0	0.422995021	-1.331535423	1.728642946	1.267283879	1.179821037	0.643345411	0.61861289	0.546143252	-0.078711976	-0.352573413	0.451284065	0.488160067	1.012711052	0.890627471	-0.05862773	0.309104054	0.196629325	-2.50911186	0.293563203	0.408639728	1.095700416	0.037802032	1.979102659	0.104633541	-0.962197968	0.056337984	-2.445139531	-1.42786154	0.267283879	-0.516398214	-0.288797502
8064_at		0.415	0	-0.274174963	-0.706086281	0.379045066	-0.056583528	0.006919414	-0.545621609	-1.028014376	-0.836253573	-0.612976876	-0.757925212	-1.471621027	-0.192645077	-1.308122295	-0.476438043	-1.571156701	-0.383027104	-0.728896164	-1.880260755	0.077637412	-0.438344872	-0.486120597	-0.817796668	-0.540568381	-0.017445134	-1.01393919	-2.365942949	-1.645157282	-1.490986352	-2.893084796	-0.540568381	-0.836253573
8065_at		0.154	0	-2.733866356	-2.035810076	0.811338436	0.784571526	0.976541027	0.746243407	0.141728109	-1.0608341	-1.870132046	-1.371640308	-1.003727897	0.505235308	-0.741626972	-1.489528044	-0.743184117	-1.260430599	-2.276124406	-0.018736563	0.873622714	0.360500215	-0.126377286	-3.36923381	-0.603699064	-1.58403203	0.556765609	1.11189288	0.472068444	-1.347754083	-2.210035215	-1.1655106	-2.298844482
8066_at		1.001	0	-0.249277973	-1.193879734	-0.569923102	0.175991449	0.057856649	0.648800672	0.223626021	0.152866724	-0.328421857	-0.788757704	-0.414077942	-0.43923624	-0.039408385	0.363369755	-0.064784948	0.521181167	0.257745399	-0.12788887	-0.150084616	-1.07688309	-0.339310174	-0.977144948	-0.509235175	-0.252704803	-1.368753951	-0.821461869	-0.798741792	-0.604532139	-0.055777457	0.010043665	-0.484851016
8067_i_at		0.458	0	0.615030535	0.493040011	1.057006579	1.13492958	0.657495543	0.276590729	0.768674454	0.12919321	1.795180208	1.709357918	1.540273683	1.894896999	1.644484678	3.057384199	1.670390119	0.573391425	1.380444559	1.276590729	1.08246216	1.204773568	2.321299332	1.347474215	0.100164162	-0.084127129	2.55959578	1.652505241	1.970629128	2.002355421	1.619129104	1.985786141	1.662468644
8068_at		0.0409	0	0.240478281	1.250643261	2.028974176	1.086855092	1.431300624	0.583814315	2.110967548	-0.23102617	-0.267862938	-1.052594951	-0.003447301	2.158016121	0.826411967	0.696461331	1.352588648	0.441478409	1.311561379	1.887246067	0.653328221	1.216971529	1.444011676	-1.92944672	-1.088754614	0.023903187	-0.206980696	0.037386416	-0.969339447	0.864732813	1.611121661	0.744520787	0.077096126
8069_at		0.0892	0	-0.466044442	-1.085664593	0.613468928	-0.285602163	-0.854087618	0.527312284	0.897261894	-0.729520782	1.312299393	-1.232021123	-0.020944015	0.163155954	-1.042196564	-1.789077627	-0.262394772	0.602976554	-1.148098639	-0.164138651	0.085391491	0.714397837	-1.285602163	-1.677432271	-0.347341806	0.177369813	-1.116543905	0.549338591	-1.822630187	-1.213357279	-1.374040128	-1.740168026	-0.461632527
8070_at		0.1	0	0.069708972	-0.592122292	1.319068441	1.260651755	0.645569266	0.501659854	1.952813315	0.511713519	1.369694514	0.672705395	1.341788517	-0.585676883	0.551241883	-1.785382723	0.136204384	-0.609452171	0.330473204	1.86142477	1.603883363	0.949118831	1.833641614	0.541460862	1.380707507	1.035275475	-0.327294605	-0.338087885	-0.800230488	1.155569709	-0.602929047	1.224431567	1.301790449
8071_f_at		0.18	0	-0.477478074	-0.032240337	-0.569108549	0.680063203	-1.352132164	-0.433756696	-1.358249608	0.896758895	-0.223721481	-2.020874082	0.66002545	-0.966905598	-0.016030109	-0.280677366	-0.159995884	-0.107528464	1.114863957	-0.300173542	0.680063203	0.571616476	-0.186962931	-0.040414268	-2.73431114	0.844450021	0.639705466	-2.066886479	-1.646848299	0.752819546	0.261705346	0.313935305	0.301054013
8072_i_at		0.222	0	0.338651453	-0.019540186	-1.086654382	0.674833531	0.498308119	0.432719777	-1.605158606	0.591417523	-0.1214198	-0.215937399	-3.367940492	0.489118947	-0.955409849	0.215908388	-1.264846999	-0.277337944	1.187784787	1.257091823	-2.315473072	-0.443347895	0.547828255	-0.019540186	0	-1.180313489	0.254382536	-0.812215213	0.565422315	0.899539818	0.686940134	-0.534113359	0.690953197
8073_f_at		0.449	0	-2.573466862	-1.177156571	-1.802553936	0.593486573	-1.825096505	-2.61214733	-0.243925583	-0.217591436	-0.321928095	-2.479284423	-2.537656786	-2.918963428	-0.109877618	-0.191729372	-1.236352364	-3.651893509	-0.523762345	-0.052229959	-0.537656786	-0.447458977	-1.184424572	-2.923820992	-0.633872102	-0.715749109	-1.155569709	-2.575376452	-2.983424444	-0.774862202	0.599846737	0.335965928	0.895302621
8074_s_at		0.578	0	-0.533563348	0.24254064	0.574124521	0.442800288	0.004974816	-0.261540159	-0.002493855	0.068133169	-1.51208362	-0.48393258	-1.977747193	-0.46317402	-0.223223227	-0.252607034	-1.300902591	0.186715117	0.214897885	0.631544637	0.15125539	0.361739273	0.133193244	0.290186012	0.23409145	0.505575046	-0.226134823	0.279961341	-0.697639274	0.322426349	-1.264530201	-0.214523532	0.261372315
8075_s_at		0.667	0	0.313263234	0.74943792	0.660689827	0.681038472	0.316735425	0.514141163	0.577745402	0.036255885	-1.12631645	-0.739848103	-0.566720669	-0.176689972	-0.06855473	-0.458891789	-0.283041954	-0.642237306	0.108148804	0.769847739	0.394372837	0.069566341	0.153514108	0.627522963	0.620516174	0.726126362	-0.426602251	0.396015062	-0.112241265	0.059239203	-0.004325926	0.362810028	0.094053974
8076_at		0.0615	0	0.38294387	0.417920008	0.929033479	-0.51622291	1.755314904	1.841570637	1.282143229	-1.078259014	0.80240004	1.272620455	2.263034406	-0.865647613	-0.016249352	-0.483581358	1.565597176	0.239764627	1.501821265	2.538041453	1.565597176	1.678071905	-0.669326877	1.374065718	0.789103218	0.239764627	-0.068543859	-0.187050041	-0.583808806	2.253384236	0.321466359	0.501821265	1.854394678
8077_at		0.109	0	-1.445076326	-2.635682258	-1.455829382	-0.770132458	0.796069114	-1.023803025	-0.968861488	-0.108934372	-2.321928095	-3.172550471	-2.488577964	-1.267237453	-0.416787281	-0.544867095	0.089005006	-0.827163403	1.19018384	-0.196397213	-0.607432782	-2.827163403	0.241008099	0.811097324	-0.670745908	-0.9973793	-1.315385249	-1.40284809	-1.647960588	-0.542954974	-2.075381812	-0.067114196	-2.315385249
8078_at		0.159	0	-0.255838904	-0.344648171	-0.736965594	0.452858965	0.217230716	-0.132103536	0.399171094	0.129283017	-1.936497057	-1.483984853	0.307428525	-1.351534557	-1.974971205	-1.960861606	0.285402219	0.336283388	-1.532720519	0.986410935	-1.312939311	-2.074000581	0.478971805	-1.466436652	-1.545824107	0.247927514	-2.213403638	-2.649502753	-1.629835719	-1.878984599	-2.530114024	0.112700133	0.04439412
8079_s_at		0.333	0	-1.275179836	-0.519518148	0.112150734	-3.330592956	-0.754347673	-0.23904605	-0.452966955	-0.26476322	-0.249277972	-1.899888515	-0.470814956	-2.462458404	-1.441189787	-0.412160739	-0.280416484	-0.26476322	-0.582804393	-0.275179836	-1.052787415	-3.069007767	-0.732652601	-0.704224193	-0.423702361	-0.389350856	-3.124431806	-0.19882895	-0.23904605	-0.494961044	-0.697203765	-1.7942404	-0.188947438
8080_at		0.724	0	0.409554803	0.881867108	0.489684661	0.62099081	0.129339871	0.163498733	0.462503683	-0.073477012	-0.51884361	-0.357178942	0.461058821	0.06040524	-0.164215283	-0.401174846	-0.050626073	-0.634558445	-0.118132892	0.122044305	-0.009984088	-0.256284478	-0.020037753	-0.256284478	0.542556935	-0.362285832	0.149214507	0.561557897	0.527450042	-0.265822993	-0.124626654	0.485426827	0.105493129
8081_at		0.102	0	-0.121208007	-2.401098309	-0.39004312	-0.555157989	-0.661914889	-0.268648013	0.522952838	-2.75104078	-2.371804002	-2.760501109	-2.848557286	-1.404802278	-1.339543638	0.781105022	0.081683797	-2.508582735	-0.826034269	0.714378909	-1.343092705	-2.86887727	-1.681999135	0.868088324	-1.346650525	-2.879145606	-0.343092705	-1.691016009	-1.548997004	-3.065914117	-1.899904166	-0.657489441	-0.103041618
8082_at		0.0576	0	0.262624025	-1	1.528050677	1.30708033	0.623825323	1.27691836	0.393957781	-0.923293827	-1.802439432	-1.529420937	-0.937369012	-0.655598043	0.390205646	0.972661291	0.280976576	1.785382723	-0.281867518	2.336624606	0.724106383	0.079038745	2.143979528	2.149539053	2.449099335	0.036464326	1.104451164	-0.406854295	2.155077237	0.30708033	-0.446564005	1.475899395	-0.183529599
8083_at		0.0126	0	0.062284278	0.321928095	0.512450001	1.761160099	0.732716121	0.347165386	1.30914194	1.117108303	0.131705679	0.380142709	-0.021373651	0.687324218	0.197939377	0.121990524	1.174632004	0.436099115	1.416362896	3.804320862	1.866733469	-0.306103128	-0.306103128	1.729520782	1.7642862	2.026279324	0.978626349	0.443918619	-0.05403984	2.962385708	-0.076235586	2.386242908	1.216317907
8084_at		0.289	0	-0.418357857	-0.231541858	0.785875195	0.155481265	0.10086168	1.395630157	0.759670125	-0.572578776	-1.146486088	-0.334419039	0.146520397	0.705787284	-0.291165841	-1.285091326	-0.625320238	-0.572578776	0.212408333	0.957082022	-0.822357085	-0.458809901	-0.163100802	0.053710587	0.584962501	-0.664209251	1.130703692	-1.538941179	1.034410031	0.258882763	-1.385493223	0.119298929	-0.848992212
8085_at		1.184	0	0.82687561	0.639515494	0.208235388	0.481072176	0.228120509	0.296132094	0.356334027	0.502715171	0.349661491	0.386450085	0.672735643	0.459984905	0.467048298	0.139162748	0.403118121	-0.152679621	0.101076971	0.219781208	-0.390492381	-0.844349129	-0.044508261	-0.003657023	-0.010998999	-0.427673135	-0.388897362	-0.337227231	-0.331088094	0.177345942	-0.236256754	0.013330331	-0.444142435
8086_at		0.0977	0	-0.046039467	-1.946906275	-0.093596719	-1.285128177	-1.403874454	-1.812479954	-0.907987285	-0.005858668	-3.016168937	-0.172119215	-1.698978761	-2.246466556	1.340806105	-1.249938748	-2.040015679	-0.615989396	-1.400011815	-1.11401626	-1.310281654	-3.165546561	-3.088925279	-0.413576542	0.534893157	-2.38466385	-1.854149134	-0.202072437	0.340806105	-1.727737754	-1.175416805	-0.34327993	-0.193689525
8087_at		0.161	0	0.73161236	-1.474426024	-0.273760812	0.554967761	0.77909107	-0.339850003	0.977562611	0.237578825	0.84502534	1.332575339	1.17978625	0.353636955	1.367509129	1.527428737	1.444784843	0.518130992	1.350147969	1.207044457	-1.032421477	-0.923685838	0.152003094	1.191531458	0.183711953	1.131825212	0.199308808	-0.409112665	0.473931189	0.884151672	1.539733247	1.505640048	1.139930261
8088_i_at		0.0222	0	1.942918904	-0.083193936	1.589102231	-0.518130993	-0.554200247	1.186413124	0.472935883	-1.076621282	0.060882242	-0.563360247	2.486314912	0.316944687	-0.4150375	1.00310591	-0.103093493	-0.025090981	-0.350186355	0.018535951	0.158827292	-0.619576256	-0.619576256	-0.350186355	1.387571711	-0.288125387	0.422789775	1.258362966	0.472935883	-1	3.063859942	1.107803289	0.142019004
8089_at		6.298	0	0.327642652	0.420923143	0.295158955	0.220067474	0.078882223	0.162295794	0.40820755	0.032609784	-0.446293448	0.044428822	-0.143654772	-0.512382639	-0.774633184	-0.116088108	0.122875445	1.433273237	0.765898463	0.348839155	0.283539369	-0.193594252	0.111896299	0.170052238	0.50046453	-0.02821648	0.200866886	0.306685704	-0.027749438	-1.045840631	-0.233697515	-0.273008951	-0.126801548
8090_at		0.23	0	0.073063462	0.214340149	1.677681512	-0.289506617	-0.40053793	-0.244418728	0.170618771	0.574515713	-2.067768628	0.706671672	0.865927381	-0.343954401	0.667887211	0.993741009	-0.442358106	0.391424942	0.817135943	-0.944858446	0.691282779	-1.743224585	0.623984389	-0.070389328	0.879569989	0.438269805	0.192645078	-0.632580521	-1.508341219	-0.671839952	0.72945154	0.214340149	0.347923303
8091_at		0.111	0	1.762500687	1.181329765	2.247927514	0.993544978	0.708344917	1.606273007	-0.210419779	0.947532581	1.934112065	1.332196431	0.987060945	-0.818670235	1.610497593	2.126335733	1.704397732	0.716207034	-0.339749372	1.00642627	0.785102116	0.038135129	0.627273306	0.724026539	1.411813599	-0.769533456	-0.149143439	1.347463187	0.487265827	1.264107441	2.075288128	1.660250628	1.541373233
8092_i_at		2.206	0	-0.423999046	-0.941707832	-0.088975294	-0.331437882	0.102191569	0.048212162	-0.996735244	0.585180381	-0.807518354	-0.954318883	0.636542496	0.533277683	0.058292168	-1.049879192	-0.490403449	-0.555201817	-0.294891443	-0.74702383	-0.576489454	-0.585289383	-1.208513992	-1.306971015	-0.221412219	-0.972161629	-0.78256546	0.225284436	0.373928517	-0.460412488	-0.647415018	-0.973444594	-1.667001747
8093_r_at		0.867	0	-0.371382276	-1.314468006	-0.520759901	-0.112295055	0.489931178	0.045803689	-0.863705777	0.321928095	-0.94137227	-0.520759901	0.867805387	0.124145141	-0.251776228	-0.891186513	-0.722632243	-0.390863826	-0.287845483	-1.218519412	-0.255739679	-0.711702683	-0.300071785	-1.057647659	-0.308280599	-0.996679642	-0.490088205	0.151338104	0.405866913	-0.747530762	-0.653026776	-1.897365088	-1.668794092
8094_f_at		3.071	0	-0.223018727	-1.575133883	-0.940204908	-0.301874148	0.142107057	-0.087609607	-0.585667114	-0.231264292	-1.248455941	-0.879330113	0.440869168	0.364134655	0.135281758	-1.286899933	-0.597698489	-0.818433592	-0.543987902	-0.857892943	-0.467968823	-0.761595261	-0.995311354	-1.392669686	-0.649797451	-1.100139606	-0.643914894	0.212699025	-0.184083064	-0.53375356	-0.868143039	-0.915191612	-1.639518664
8095_at		0.196	0	-1.553810958	-0.38364708	1.132835683	-0.949626478	-1.15444627	-0.949626478	-0.7516871	0.078387898	-0.291134942	-2.303734978	0.791576109	-2.243540196	-0.667855509	-1.450124465	-0.5776577	-0.130198723	-0.867164317	-1.486599035	0.708865058	-0.098489864	-0.853867495	-1.252236395	0.731095006	-3.182428682	-0.422379475	-1.305544001	-0.300123725	-1.927171627	0.611567857	-3.460164137	-1.276868372
8096_at		1.448	0	-0.328414371	0.066163491	-0.104237098	-0.795209492	-0.76106127	-0.113901634	-0.048600639	-0.175536425	1.189156092	-0.044487465	-0.639754974	-0.891663142	-0.999004695	-0.481251151	-0.860596943	0.139403057	-0.858790187	-0.592449259	-0.067256439	-0.862405966	-0.754327559	-0.732657555	-0.010993919	-0.580489024	-0.895362362	-1.029166665	-1.41072946	-1.517848305	-0.479861941	-0.800402162	-0.429379517
8097_i_at		0.105	0	-3.155030786	-2.640457613	-0.204358499	-1.431463047	0.779874186	1.066495412	-1.01092956	-0.712226648	0.930291028	-1.352881023	0.026967048	-0.027480737	0.272079545	1.787779384	-1.142957954	0.283306801	-3.155030786	-2.526286593	-0.696701724	-1.598637438	-1.409603613	-0.648969113	-2.442518236	-2.198099508	-1.339042116	-1.840395184	-2.557995453	-0.828261428	0.13006054	-1.210644761	-2.033040262
8098_at		0.208	0	-0.578076115	-1.944478839	-1.193236871	-1.63911827	-0.231625701	-1.859362225	-1.725506478	-0.517534573	-0.662965012	-1.636969804	0.047528371	-1.145116707	-0.939174807	-1.676140401	-2.328847508	-0.431234726	-2.122396631	-2.931255144	0.020561323	-2.092649288	-2.968591295	-2.829614882	-1.592575684	-1.866895898	-1.832070533	-0.25614802	-2.984893107	-0.993113614	0.067427928	-2.509650974	-2.43309747
8099_at		0.217	0	-0.849321087	-0.91020333	-0.252484486	-2.104270483	-1.745816512	-3.177223083	-1.78405073	-0.960829403	0	-1.081683797	0.071019463	-1.285981398	-2.697794997	-2.407117836	-2.08448787	0.051994638	-2.165299916	-1.34191957	0.381562795	-1.11140196	-0.35033181	-2.435476391	-0.756957069	0.731661562	-0.837446987	-1.159375082	-1.335224917	-0.723790205	0.06470569	-1.759195541	-1.54321796
8100_at		0.102	0	-2.695545667	0.146389487	0.653349475	-1.798975257	-2.371804002	-0.395560125	-1.650876618	0.02774499	-2.144242478	-2.540823072	-0.014075186	-1.18824966	-1.008428623	-1.681999135	-1.947732691	-0.486828183	-0.484866666	0.357893592	0.985924814	0.02774499	-1.204297601	-3.125785573	-1.294183105	0.324726728	-0.522599314	-0.450007909	-1.181880135	-1.894686457	-0.2010737	-0.429112685	0.90595651
8101_at		0.24	0	-0.144705012	-1.935609413	0.386318682	0.064390587	-0.191790148	0.087110663	-1.067399286	-1.589158999	0.271986006	-0.461678225	0.435838818	-1.314464576	-1.684070646	-0.320432299	-1.198643819	-1.030246287	-1.184968882	-0.763142217	0.200852829	-0.099108145	0.211231975	-2.414638469	-0.600006381	0.221536984	-3.612765612	-0.067399286	-2.859778	-1.296708105	-2.11847347	0.267019753	-0.495036822
8102_at		1.301	0	-0.248481651	-0.916061182	-0.947770042	-0.13584239	-0.456249457	-0.047305715	-0.468462821	-0.568436604	-0.952051039	-1.169094196	-0.249798579	-0.469996787	-1.846667847	-0.909802192	-1.156689175	-0.243225925	0.009938237	-0.30348645	-1.214656773	-1.031364171	-1.047305715	-1.063425381	-0.329705446	-0.424672797	-1.516790999	-0.8586737	-0.69008887	-0.88298936	-1.476149014	-0.864714302	-0.876871916
8103_at		0.0318	0	-0.357552005	1.745735804	-0.857706117	0.534231699	1.784555053	0.525091045	1.041191687	-0.313157885	0.304226093	-0.699340522	2.440109521	0.06030051	-0.313157885	0.013135402	-0.026635126	0.729910837	1.797266105	1.351531808	1.531191244	0.325442579	1.074989896	-1.576192291	-1.313157885	2.76527599	-0.833990048	1.784555053	-0.889946454	0.383914982	0.335934953	-0.79530958	1.678621608
8104_at		3.729	0	0.381780684	-0.062039716	-0.884106308	-0.24199297	0.235373904	0.166741288	0.273951803	0.003476841	-0.052381471	-0.280467118	-0.934961852	-0.640355233	-1.176709606	-0.627152441	-0.384169714	0.196411278	-0.276245279	-0.313732311	-0.648820358	-0.568043708	-0.815111365	-0.479636738	0.520902486	-0.48720712	-1.064060015	-0.677607841	-1.044780952	-0.891980129	-1.120967054	-0.134065268	-0.602865069
8105_at		0.01	0	1.915607813	2.759736902	0.966833136	4.690315501	1.986824611	2.634382055	4.071949842	2.306103128	3.880418384	0.428093652	2.958420896	0.531523242	0.161154792	0.953349907	3.720477471	1.290102649	2.241008099	2.435386145	0.358191639	1.567368441	3.680119734	1.966833136	0.337581359	1.726434927	0.11345805	1.939739475	0.531523242	3.517848305	2.175742328	1.610957709	3.759736902
8106_at		0.356	0	0.511741582	0.314635603	-1.270326898	0.641753254	1.039855989	0.550886873	-0.01625589	-0.704993204	0.371968778	-0.603263317	-0.185159515	0.86673347	-1.148863386	0.916824518	0.418065192	1.016074763	0.736965595	0.903924029	0.833102692	0.572787787	0.680091073	-0.194378045	1.155030787	-1.087462841	0.368842677	0.254929357	-0.203655858	0.206720264	-0.440861274	-0.222392421	0.695145419
8107_at		0.0915	0	-1.062146667	-0.257119799	-0.202257864	-0.817135943	1.890683306	0.618365659	1.068531382	1.53470773	-0.341556902	-1.958491792	1.721283972	0.566650622	-0.333673303	1.507537529	0.015512999	1.097975159	-1.755277473	-1.163311584	-0.416598013	0.039991975	1.230169772	1.301508554	0.556081381	-0.716318443	0.744742945	-1.940420219	-0.349483818	0.992180495	0.210085526	0.210085526	-0.726605083
8108_at		0.0198	0	-0.169058258	-0.854949668	0.253756592	1.047753131	1.273974871	1.451845124	-0.13058411	1.561655127	-0.540568382	-0.40581897	0.533179958	-0.602407636	-0.634350528	1.518728802	0.423681593	0.371022644	0.047753131	0.151309323	0.63047716	0.360256213	-0.462034979	-0.689212463	0.767165832	-0.308122296	0.276840205	-0.36952284	0.381709323	0.607899312	1.381709323	0.625989769	-0.667016717
8109_at		0.0346	0	-0.109411216	-1.266280065	-0.122586605	-0.556870193	0.760280761	-0.504189877	1.253887313	0.774564987	-1.171952682	0.135291367	-0.661952239	-0.20894689	-0.747812976	-0.176525412	-0.580915667	-0.315862094	-0.642843416	0.124179412	-0.295824341	-1.285908872	0.353989305	-1.487048744	-0.580915667	-1.237328691	0.391545309	-0.754634242	-0.817521948	-1.593090381	-0.266280065	-0.817521948	-1.218345588
8110_at		0.0409	0	-0.501353068	0.140942608	1.644544663	1.023903187	-0.107180089	1.469102656	1.820575027	1.810794006	-0.235073003	0.093324588	0.748625185	0.604343129	0.10617719	2.094937439	-0.137159246	-0.088754614	-0.243200883	-0.828163384	0.518012257	0.503512687	-1.453418591	-0.366510526	2.290601761	-1.379889555	-1.218953337	1.012001098	0.294818116	1.839940352	0.49131739	0.325367179	0.219930904
8111_g_at		0.195	0	-0.581286842	-1.572503284	0.738436982	-1.314586119	-1.900464326	0.316027494	-1.846525519	0.106389345	-1.479257059	-1.028245318	-2.044854235	0.186190056	-2.106915203	0.684498175	-0.099010005	-0.886789389	-0.570315724	-1.779291003	-1.679250096	-0.292781749	0.589861301	-1.086451101	1.08919373	-1.662842339	-1.393606118	0.684498175	-3.389743479	-0.188445089	-0.292781749	-0.83335013	-2.081769555
8112_at		2.824	0	-0.579864634	-0.423745432	-0.295989884	0.284577024	0.393945842	0.858738024	0.768985274	0.009670597	-0.220266121	-0.436129156	-0.454906363	-0.771419651	-0.484609957	0.174400761	0.081894616	0.286253115	-0.781918388	-0.42786154	-0.697506244	-0.450712479	0.129822786	0.360923588	0.771679942	-0.963193273	-1.052524165	-0.760131579	-0.24124025	-0.476060628	-0.199592552	0.263459916	0.112921512
8113_at		0.259	0	0.272252936	0.516790998	1.109489148	0.509013648	1.011055189	0.994440475	1.211251864	1.024756099	0.387023123	0.908369525	0.445237737	0.660626771	0.813682542	0.949175741	0.940528193	1.956342646	-0.522521926	0.765534747	0.485426828	0.573821943	0.31748219	-0.170618771	0.826255128	1.142539114	1.093976149	0.765534747	1.220806171	0.445237737	0.844910927	1.024756099	0.755709317
8114_i_at		0.0139	0	1.841527411	1.849609757	0.970656038	3.00965017	1.552320949	2.803199292	2.192342467	2.803199292	0.803199292	1.431883171	3.469081789	2.179575171	1.346885518	0.028758993	3.941963362	1.865639867	0.439042962	3.649654034	2.41564253	3.262630911	0.04761802	3.916540766	4.753811266	2.298500868	2.095981042	1.070850326	2.584962501	2.817005092	2.686218484	1.456788512	0.223774975
8115_f_at		1.601	0	0.223935411	-0.220442529	-0.471981296	0.186440413	0.077149099	-0.042032088	1.154837068	0.60345502	1.239656628	0.96074678	1.747463841	0.826016782	0.647813216	1.008977596	1.703899254	-0.410841002	0.07885542	-0.380043386	-1.047605933	-0.400105726	-0.105530394	0.233924817	0.714091128	-0.316983505	0.120042055	0.537976949	0.285817801	-0.892441683	-0.190331212	0.155241467	-0.140839445
